x,y,theta,normPosition,normAngle
98,15,5,1.07339,0
98,15,6,0.998058,0.000171033
98,15,7,1.40477,0.00498276
98,15,8,1,0
98,15,9,2.65898,0
98,15,10,1.37556,0
98,15,11,1.07343,0
98,15,12,1,0
98,15,13,2.65897,0
98,15,14,1.37556,0
98,15,15,1.07343,0
98,16,0,1,0
98,16,1,1.07343,0
98,16,2,1.37556,0
98,16,3,2.65898,0
98,16,4,1,0
98,16,5,1.14631,0
98,16,6,1.36696,0.000549519
98,16,7,1.57695,0.00839013
98,16,8,1,0
98,16,9,2.65898,0
98,16,10,1.37556,0
98,16,11,1.07343,0
98,16,12,1,0
98,16,13,2.65897,0
98,16,14,1.37556,0
98,16,15,1.07343,0
98,17,0,1,0
98,17,1,1.07343,0
98,17,2,1.37556,0
98,17,3,2.65898,0
98,17,4,1,0
98,17,5,1.07339,0
98,17,6,0.986717,0.000830016
98,17,7,1.6481,0.00970577
98,17,8,1,0
98,17,9,2.65898,0
98,17,10,1.55588,0
98,17,11,1.14635,0
98,17,12,1,0
98,17,13,2.65897,0
98,17,14,1.37556,0
98,17,15,1.07343,0
98,18,0,1,0
98,18,1,1.07343,0
98,18,2,1.37556,0
98,18,3,2.65898,0
98,18,4,1,0
98,18,5,1.07339,0
98,18,6,0.995883,0.00111092
98,18,7,1.52822,0.00717229
98,18,8,1,0
98,18,9,2.65898,0
98,18,10,1.37556,0
98,18,11,1.07343,0
98,18,12,1,0
98,18,13,2.65897,0
98,18,14,1.37556,0
98,18,15,1.07343,0
98,19,0,1,0
98,19,1,1.07343,0
98,19,2,1.37556,0
98,19,3,2.65898,0
98,19,4,1,0
98,19,5,1.0734,0
98,19,6,0.992293,0.00144194
98,19,7,1.26862,0.00178811
98,19,8,1,0
98,19,9,2.37878,0
98,19,10,1.37556,0
98,19,11,1.07343,0
98,19,12,1,0
98,19,13,2.65897,0
98,19,14,1.37556,0
98,19,15,1.07343,0
98,20,0,1,0
98,20,1,1.07343,0
98,20,2,1.37556,0
98,20,3,2.65898,0
98,20,4,1,0
98,20,5,1.14633,0
98,20,6,0.97513,0.00163412
98,20,7,0.836234,0.00310399
98,20,8,1,0
98,20,9,2.65898,0
98,20,10,1.37556,0
98,20,11,1.07343,0
98,20,12,1.05409,0
98,20,13,2.65897,0
98,20,14,1.37556,0
98,20,15,1.07343,0
98,21,0,1,0
98,21,1,1.07343,0
98,21,2,1.37556,0
98,21,3,2.65898,0
98,21,4,1,0
98,21,5,1.07342,0
98,21,6,1.35602,0.00148242
98,21,7,0.799302,0.00566553
98,21,8,1,0
98,21,9,2.65898,0
98,21,10,1.55588,0
98,21,11,1.14635,0
98,21,12,1,0
98,21,13,2.65897,0
98,21,14,1.37556,0
98,21,15,1.07343,0
98,22,0,1,0
98,22,1,1.07343,0
98,22,2,1.37556,0
98,22,3,2.65898,0
98,22,4,1,0
98,22,5,1.07343,0
98,22,6,0.990166,0.00102086
98,22,7,0.784513,0.00584203
98,22,8,1,0
98,22,9,2.65898,0
98,22,10,1.37556,0
98,22,11,1.07343,0
98,22,12,1,0
98,22,13,2.65898,0
98,22,14,1.37556,0
98,22,15,1.07343,0
98,23,0,1,0
98,23,1,1.07343,0
98,23,2,1.37556,0
98,23,3,2.65898,0
98,23,4,1,0
98,23,5,1.07343,0
98,23,6,0.999518,0.000609163
98,23,7,0.738341,0.00478031
98,23,8,1,0
98,23,9,2.65898,0
98,23,10,1.37556,0
98,23,11,1.07343,0
98,23,12,1,0
98,23,13,2.65898,0
98,23,14,1.37556,0
98,23,15,1.07343,0
98,24,0,1,0
98,24,1,1.07343,0
98,24,2,1.37556,0
98,24,3,2.65898,0
98,24,4,1,0
98,24,5,1.14635,0
98,24,6,1.37211,0.000800478
98,24,7,34.796,0.00856984
98,24,8,1,0
98,24,9,2.65898,0
98,24,10,1.37556,0
98,24,11,1.07343,0
98,24,12,1,0
98,24,13,2.65898,0
98,24,14,1.37556,0
98,24,15,1.07343,0
98,25,0,1,0
98,25,1,1.07343,0
98,25,2,1.37556,0
98,25,3,2.65898,0
98,25,4,1,0
98,25,5,1.07343,0
98,25,6,1.36804,0.00208196
98,25,7,35.749,0.00718475
98,25,8,1,0
98,25,9,2.37878,0
98,25,10,1.55588,0
98,25,11,1.14635,0
98,25,12,1,0
98,25,13,2.65898,0
98,25,14,1.37556,0
98,25,15,1.07343,0
98,26,0,1,0
98,26,1,1.07343,0
98,26,2,1.37556,0
98,26,3,2.65898,0
98,26,4,1,0
98,26,5,1.07343,0
98,26,6,1.35396,0.00467037
98,26,7,1.08195,0.000670278
98,26,8,1,0
98,26,9,2.65898,0
98,26,10,1.37556,0
98,26,11,1.07343,0
98,26,12,1,0
98,26,13,2.65898,0
98,26,14,1.37556,0
98,26,15,1.07343,0
98,27,0,1,0
98,27,1,1.07343,0
98,27,2,1.37556,0
98,27,3,2.65898,0
98,27,4,1,0
98,27,5,1.07343,0
98,27,6,36.5224,0.0110354
98,27,7,1.05331,0.000942559
98,27,8,1,0
98,27,9,2.65898,0
98,27,10,1.37556,0
98,27,11,1.07343,0
98,27,12,1,0
98,27,13,2.65898,0
98,27,14,1.37556,0
98,27,15,1.07343,0
98,28,0,1,0
98,28,1,1.07343,0
98,28,2,1.37556,0
98,28,3,2.65898,0
98,28,4,1,0
98,28,5,1.14635,0
98,28,6,35.5744,0.0117636
98,28,7,1.7515,0.00104289
98,28,8,1,0
98,28,9,2.65898,0
98,28,10,1.37556,0
98,28,11,1.07343,0
98,28,12,1,0
98,28,13,2.65898,0
98,28,14,1.37556,0
98,28,15,1.07343,0
98,29,0,1,0
98,29,1,1.07343,0
98,29,2,1.37556,0
98,29,3,2.65898,0
98,29,4,1,0
98,29,5,1.07343,0
98,29,6,0.783771,0.00692942
98,29,7,1.07955,0.000810679
98,29,8,1,0
98,29,9,2.65898,0
98,29,10,1.55588,0
98,29,11,1.14635,0
98,29,12,1,0
98,29,13,2.65898,0
98,29,14,1.37556,0
98,29,15,1.07343,0
98,30,0,1,0
98,30,1,1.07343,0
98,30,2,1.37556,0
98,30,3,2.65898,0
98,30,4,1,0
98,30,5,1.07343,0
98,30,6,1.32989,0.00192239
98,30,7,1.09473,0.000360649
98,30,8,1,0
98,30,9,2.65898,0
98,30,10,1.37556,0
98,30,11,1.07343,0
98,30,12,1,0
98,30,13,2.65898,0
98,30,14,1.37556,0
98,30,15,1.07343,0
98,31,0,1,0
98,31,1,1.07343,0
98,31,2,1.37556,0
98,31,3,2.65898,0
98,31,4,1,0
98,31,5,1.07343,0
98,31,6,1.97247,0.00571867
98,31,7,1.07059,0.00021456
98,31,8,1,0
98,31,9,2.65898,0
98,31,10,1.37556,0
98,31,11,1.07343,0
98,31,12,1,0
98,31,13,2.65898,0
98,31,14,1.37556,0
98,31,15,1.07343,0
98,32,0,1,0
98,32,1,1.07341,0
98,32,2,1.37556,0
98,32,3,2.65898,0
98,32,4,1,0
98,32,5,1.14635,0
98,32,6,2.36743,0.0117336
98,32,7,1.17171,0.000323968
98,32,8,1.0603,0.00107304
98,32,9,2.37878,0
98,32,10,1.37556,0
98,32,11,1.07343,0
98,32,12,1,0
98,32,13,2.65898,0
98,32,14,1.37556,0
98,32,15,1.07343,0
98,33,0,1,0
98,33,1,1.07342,0
98,33,2,1.37556,0
98,33,3,2.65898,0
98,33,4,1,0
98,33,5,1.07343,0
98,33,6,2.3866,0.012828
98,33,7,1.05918,0.000653658
98,33,8,1.25173,0.00366293
98,33,9,2.65898,0
98,33,10,1.55588,0
98,33,11,1.14635,0
98,33,12,1,0
98,33,13,2.65898,0
98,33,14,1.37556,0
98,33,15,1.07344,0
98,34,0,1,0
98,34,1,1.07342,0
98,34,2,1.37556,0
98,34,3,2.65898,0
98,34,4,1,0
98,34,5,1.07343,0
98,34,6,2.07458,0.00961252
98,34,7,1.0555,0.000885923
98,34,8,1.45005,0.00799673
98,34,9,2.65897,0
98,34,10,1.37556,0
98,34,11,1.07343,0
98,34,12,1,0
98,34,13,2.65898,0
98,34,14,1.37556,0
98,34,15,1.07342,0
98,35,0,1,0
98,35,1,1.07342,0
98,35,2,1.37556,0
98,35,3,2.65898,0
98,35,4,1,0
98,35,5,1.07343,0
98,35,6,1.90548,0.00525225
98,35,7,1.0553,0.00104962
98,35,8,1.56055,0.00998082
98,35,9,2.65897,0
98,35,10,1.37556,0
98,35,11,1.07343,0
98,35,12,1,0
98,35,13,2.65898,0
98,35,14,1.37556,0
98,35,15,1.07342,0
98,36,0,1,0
98,36,1,1.07342,0
98,36,2,1.37556,0
98,36,3,2.65898,0
98,36,4,1,0
98,36,5,1.14635,0
98,36,6,1.61917,0.00211421
98,36,7,1.16401,0.000961818
98,36,8,1.44457,0.00792994
98,36,9,2.65897,0
98,36,10,1.37556,0
98,36,11,1.07343,0
98,36,12,1,0
98,36,13,2.65898,0
98,36,14,1.37556,0
98,36,15,1.07342,0
98,37,0,1,0
98,37,1,1.07342,0
98,37,2,1.37556,0
98,37,3,2.65898,0
98,37,4,1,0
98,37,5,1.07343,0
98,37,6,1.39796,0.000615984
98,37,7,1.06149,0.000719952
98,37,8,1.08743,0.0015429
98,37,9,2.65897,0
98,37,10,1.37556,0
98,37,11,1.14635,0
98,37,12,1,0
98,37,13,2.65898,0
98,37,14,1.37556,0
98,37,15,1.07342,0
98,38,0,1,0
98,38,1,1.07342,0
98,38,2,1.37556,0
98,38,3,2.65898,0
98,38,4,1,0
98,38,5,1.07343,0
98,38,6,1.38016,0.000128299
98,38,7,1.06725,0.000369445
98,38,8,0.791887,0.00372724
98,38,9,2.37878,0
98,38,10,1.55588,0
98,38,11,1.07343,0
98,38,12,1,0
98,38,13,2.65898,0
98,38,14,1.37556,0
98,38,15,1.07342,0
98,39,0,1,0
98,39,1,1.07342,0
98,39,2,1.37556,0
98,39,3,2.65898,0
98,39,4,1,0
98,39,5,1.07343,0
98,39,6,1.5566,1.96995e-05
98,39,7,1.07129,0.000130524
98,39,8,0.652675,0.00620274
98,39,9,2.65897,0
98,39,10,1.37556,0
98,39,11,1.07343,0
98,39,12,1.05409,0
98,39,13,2.65898,0
98,39,14,1.37556,0
98,39,15,1.07342,0
98,40,0,1,0
98,40,1,1.07342,0
98,40,2,1.37556,0
98,40,3,2.65898,0
98,40,4,1,0
98,40,5,1.14635,0
98,40,6,1.37556,2.11617e-06
98,40,7,1.07279,4.6618e-05
98,40,8,49.6546,0.0149737
98,40,9,2.46097,0
98,40,10,1.37556,0
98,40,11,1.07343,0
98,40,12,1,0
98,40,13,2.65898,0
98,40,14,1.37556,0
98,40,15,1.07342,0
98,41,0,1,0
98,41,1,1.07342,0
98,41,2,1.37556,0
98,41,3,2.65898,0
98,41,4,1,0
98,41,5,1.07343,0
98,41,6,1.37556,0
98,41,7,1.07097,0.000162592
98,41,8,0.977253,0.00265006
98,41,9,1.03374,0
98,41,10,1.37556,0
98,41,11,1.14635,0
98,41,12,1,0
98,41,13,2.65898,0
98,41,14,1.37556,0
98,41,15,1.07342,0
98,42,0,1,0
98,42,1,1.07342,0
98,42,2,1.37556,0
98,42,3,2.65898,0
98,42,4,1,0
98,42,5,1.07343,0
98,42,6,1.37556,0
98,42,7,1.06576,0.000499288
98,42,8,1.40109,0.00117382
98,42,9,1.07344,0
98,42,10,1.55588,0
98,42,11,1.07343,0
98,42,12,1,0
98,42,13,2.65898,0
98,42,14,1.37556,0
98,42,15,1.07342,0
98,43,0,1,0
98,43,1,1.07342,0
98,43,2,1.37556,0
98,43,3,2.65898,0
98,43,4,1,0
98,43,5,1.07343,0
98,43,6,1.55588,0
98,43,7,1.05743,0.00112253
98,43,8,1.40503,0.000674165
98,43,9,1.07344,0
98,43,10,1.37556,0
98,43,11,1.07343,0
98,43,12,1,0
98,43,13,2.65898,0
98,43,14,1.37556,0
98,43,15,1.07342,0
98,44,0,1,0
98,44,1,1.07342,0
98,44,2,1.37556,0
98,44,3,2.65898,0
98,44,4,1,0
98,44,5,1.14635,0
98,44,6,1.37556,0
98,44,7,1.04889,0.00205532
98,44,8,0.988762,0.000772614
98,44,9,1.07344,0
98,44,10,1.37556,0
98,44,11,1.07343,0
98,44,12,1,0
98,44,13,2.65898,0
98,44,14,1.37556,0
98,44,15,1.07342,0
98,45,0,1,0
98,45,1,1.07342,0
98,45,2,1.37556,0
98,45,3,2.65898,0
98,45,4,1,0
98,45,5,1.07343,0
98,45,6,1.37556,0
98,45,7,1.04132,0.00351462
98,45,8,1.4007,0.000968701
98,45,9,1.07364,1.77393e-06
98,45,10,1.37556,0
98,45,11,1.14635,0
98,45,12,1,0
98,45,13,2.65898,0
98,45,14,1.37556,0
98,45,15,1.07342,0
98,46,0,1,0
98,46,1,1.07342,0
98,46,2,1.37556,0
98,46,3,2.65898,0
98,46,4,1,0
98,46,5,1.07343,0
98,46,6,1.37556,0
98,46,7,1.03634,0.00537893
98,46,8,0.980797,0.00116247
98,46,9,1.07897,9.01081e-05
98,46,10,1.55588,0
98,46,11,1.07343,0
98,46,12,1,0
98,46,13,2.65898,0
98,46,14,1.37556,0
98,46,15,1.07342,0
98,47,0,1,0
98,47,1,1.07342,0
98,47,2,1.37556,0
98,47,3,2.65898,0
98,47,4,1,0
98,47,5,1.07343,0
98,47,6,1.55588,0
98,47,7,58.0319,0.0147691
98,47,8,0.983227,0.000969664
98,47,9,1.12015,0.000737409
98,47,10,1.37556,0
98,47,11,1.07343,0
98,47,12,1,0
98,47,13,2.65898,0
98,47,14,1.37556,0
98,47,15,1.07342,0
98,48,0,1,0
98,48,1,1.07342,0
98,48,2,1.37556,0
98,48,3,2.65898,0
98,48,4,1,0
98,48,5,1.14635,0
98,48,6,1.37556,0
98,48,7,0.823308,0.00401729
98,48,8,0.988293,0.000678679
98,48,9,1.23935,0.00260474
98,48,10,1.37556,0
98,48,11,1.07343,0
98,48,12,1,0
98,48,13,2.65898,0
98,48,14,1.37556,0
98,48,15,1.07342,0
98,49,0,1,0
98,49,1,1.07342,0
98,49,2,1.37556,0
98,49,3,2.65898,0
98,49,4,1,0
98,49,5,1.07343,0
98,49,6,1.37556,0
98,49,7,1.0883,0.000440674
98,49,8,0.99472,0.000291032
98,49,9,1.51612,0.00583818
98,49,10,1.37556,0
98,49,11,1.14635,0
98,49,12,1,0
98,49,13,2.65898,0
98,49,14,1.37556,0
98,49,15,1.07342,0
98,50,0,1,0
98,50,1,1.07342,0
98,50,2,1.37556,0
98,50,3,2.65898,0
98,50,4,1,0
98,50,5,1.07343,0
98,50,6,1.37556,0
98,50,7,1.51231,0.00607786
98,50,8,0.998375,9.68352e-05
98,50,9,1.70769,0.00897798
98,50,10,1.55588,0
98,50,11,1.07343,0
98,50,12,1,0
98,50,13,2.65898,0
98,50,14,1.37556,0
98,50,15,1.07342,0
98,51,0,1,0
98,51,1,1.07342,0
98,51,2,1.37556,0
98,51,3,2.65898,0
98,51,4,1,0
98,51,5,1.07343,0
98,51,6,1.55588,0
98,51,7,1.72934,0.00947281
98,51,8,1,1.19209e-07
98,51,9,1.72907,0.00947271
98,51,10,1.37556,0
98,51,11,1.07343,0
98,51,12,1,0
98,51,13,2.65898,0
98,51,14,1.37556,0
98,51,15,1.07342,0
98,52,0,1,0
98,52,1,1.07342,0
98,52,2,1.37556,0
98,52,3,2.65898,0
98,52,4,1,0
98,52,5,1.14635,0
98,52,6,1.37556,0
98,52,7,1.70708,0.00897799
98,52,8,0.998375,9.68352e-05
98,52,9,1.51185,0.00607786
98,52,10,1.37556,0
98,52,11,1.07343,0
98,52,12,1,0
98,52,13,2.65898,0
98,52,14,1.37556,0
98,52,15,1.07342,0
98,53,0,1,0
98,53,1,1.07342,0
98,53,2,1.37556,0
98,53,3,2.65898,0
98,53,4,1,0
98,53,5,1.07343,0
98,53,6,1.37556,0
98,53,7,1.51646,0.0058382
98,53,8,0.99472,0.000291032
98,53,9,1.08859,0.000440749
98,53,10,1.37556,0
98,53,11,1.14635,0
98,53,12,1,0
98,53,13,2.65898,0
98,53,14,1.37556,0
98,53,15,1.07342,0
98,54,0,1,0
98,54,1,1.07342,0
98,54,2,1.37556,0
98,54,3,2.65898,0
98,54,4,1,0
98,54,5,1.07343,0
98,54,6,1.37556,0
98,54,7,1.23913,0.00260489
98,54,8,0.988293,0.000678679
98,54,9,0.823276,0.00401736
98,54,10,1.55588,0
98,54,11,1.07343,0
98,54,12,1,0
98,54,13,2.65898,0
98,54,14,1.37556,0
98,54,15,1.07342,0
98,55,0,1,0
98,55,1,1.07342,0
98,55,2,1.37556,0
98,55,3,2.65898,0
98,55,4,1,0
98,55,5,1.07343,0
98,55,6,1.55588,0
98,55,7,1.11987,0.000737292
98,55,8,0.983227,0.000969665
98,55,9,58.0318,0.0147691
98,55,10,1.37556,0
98,55,11,1.07343,0
98,55,12,1,0
98,55,13,2.65898,0
98,55,14,1.37556,0
98,55,15,1.07342,0
98,56,0,1,0
98,56,1,1.07342,0
98,56,2,1.37556,0
98,56,3,2.65898,0
98,56,4,1,0
98,56,5,1.14635,0
98,56,6,1.37556,0
98,56,7,1.07949,9.01081e-05
98,56,8,1.3984,0.00116247
98,56,9,1.03634,0.00537893
98,56,10,1.37556,0
98,56,11,1.07343,0
98,56,12,1,0
98,56,13,2.65898,0
98,56,14,1.37556,0
98,56,15,1.07342,0
98,57,0,1,0
98,57,1,1.07342,0
98,57,2,1.37556,0
98,57,3,2.65898,0
98,57,4,1,0
98,57,5,1.07343,0
98,57,6,1.37556,0
98,57,7,1.07346,1.77393e-06
98,57,8,0.983978,0.000968701
98,57,9,1.04132,0.00351462
98,57,10,1.37556,0
98,57,11,1.14635,0
98,57,12,1,0
98,57,13,2.65898,0
98,57,14,1.37556,0
98,57,15,1.07342,0
98,58,0,1,0
98,58,1,1.07342,0
98,58,2,1.37556,0
98,58,3,2.65898,0
98,58,4,1,0
98,58,5,1.07343,0
98,58,6,1.37556,0
98,58,7,1.07345,0
98,58,8,1.40274,0.000772695
98,58,9,1.04889,0.00205532
98,58,10,1.55588,0
98,58,11,1.07343,0
98,58,12,1,0
98,58,13,2.65898,0
98,58,14,1.37556,0
98,58,15,1.07342,0
98,59,0,1,0
98,59,1,1.07342,0
98,59,2,1.37556,0
98,59,3,2.65898,0
98,59,4,1,0
98,59,5,1.07343,0
98,59,6,1.55588,0
98,59,7,1.07346,0
98,59,8,1.04462,0.000674917
98,59,9,1.05743,0.00112253
98,59,10,1.37556,0
98,59,11,1.07343,0
98,59,12,1,0
98,59,13,2.65898,0
98,59,14,1.37556,0
98,59,15,1.07342,0
98,60,0,1,0
98,60,1,1.07342,0
98,60,2,1.37556,0
98,60,3,2.65898,0
98,60,4,1,0
98,60,5,1.14635,0
98,60,6,1.37556,0
98,60,7,1.03375,0
98,60,8,1.18797,0.00117294
98,60,9,1.06576,0.000499288
98,60,10,1.37556,0
98,60,11,1.07343,0
98,60,12,1,0
98,60,13,2.65898,0
98,60,14,1.37556,0
98,60,15,1.07342,0
98,61,0,1,0
98,61,1,1.07342,0
98,61,2,1.37556,0
98,61,3,2.65898,0
98,61,4,1,0
98,61,5,1.07343,0
98,61,6,1.37556,0
98,61,7,2.46097,0
98,61,8,1.0295,0.00279749
98,61,9,1.07097,0.000162592
98,61,10,1.37556,0
98,61,11,1.14635,0
98,61,12,1,0
98,61,13,2.65898,0
98,61,14,1.37556,0
98,61,15,1.07342,0
98,62,0,1,0
98,62,1,1.07342,0
98,62,2,1.37556,0
98,62,3,2.65898,0
98,62,4,1,0
98,62,5,1.07343,0
98,62,6,1.37556,0
98,62,7,2.65897,0
98,62,8,49.3213,0.0148256
98,62,9,1.07279,4.6618e-05
98,62,10,1.55588,2.11617e-06
98,62,11,1.07343,0
98,62,12,1,0
98,62,13,2.65898,0
98,62,14,1.37556,0
98,62,15,1.07342,0
98,63,0,1,0
98,63,1,1.07342,0
98,63,2,1.37556,0
98,63,3,2.65898,0
98,63,4,1,0
98,63,5,1.07343,0
98,63,6,1.55588,0
98,63,7,2.37878,0
98,63,8,0.652675,0.00620274
98,63,9,1.07129,0.000130524
98,63,10,1.37639,1.96995e-05
98,63,11,1.07343,0
98,63,12,1,0
98,63,13,2.65898,0
98,63,14,1.37556,0
98,63,15,1.07342,0
98,64,0,1,0
98,64,1,1.07345,0
98,64,2,1.37556,0
98,64,3,2.65898,0
98,64,4,1,0
98,64,5,1.14635,0
98,64,6,1.37556,0
98,64,7,2.65897,0
98,64,8,0.791887,0.00372725
98,64,9,1.06725,0.000369445
98,64,10,1.38027,0.000128299
98,64,11,1.07343,0
98,64,12,1,0
98,64,13,2.65898,0
98,64,14,1.37556,0
98,64,15,1.07342,0
98,65,0,1,0
98,65,1,1.07343,0
98,65,2,1.37556,0
98,65,3,2.65898,0
98,65,4,1,0
98,65,5,1.07343,0
98,65,6,1.37556,0
98,65,7,2.65897,0
98,65,8,1.08722,0.00154293
98,65,9,1.06147,0.000719959
98,65,10,1.39855,0.000615984
98,65,11,1.14635,0
98,65,12,1,0
98,65,13,2.65898,0
98,65,14,1.37556,0
98,65,15,1.0734,0
98,66,0,1,0
98,66,1,1.07343,0
98,66,2,1.37556,0
98,66,3,2.65898,0
98,66,4,1,0
98,66,5,1.07343,0
98,66,6,1.37556,0
98,66,7,2.65897,0
98,66,8,1.44528,0.00792983
98,66,9,1.164,0.000961761
98,66,10,1.6299,0.00211424
98,66,11,1.07343,0
98,66,12,1,0
98,66,13,2.65898,0
98,66,14,1.37556,0
98,66,15,1.07342,0
98,67,0,1,0
98,67,1,1.07343,0
98,67,2,1.37556,0
98,67,3,2.65898,0
98,67,4,1,0
98,67,5,1.07343,0
98,67,6,1.37556,0
98,67,7,2.65897,0
98,67,8,1.56058,0.00998096
98,67,9,1.05527,0.00104954
98,67,10,1.74286,0.00525225
98,67,11,1.07343,0
98,67,12,1,0
98,67,13,2.65898,0
98,67,14,1.37556,0
98,67,15,1.07343,0
98,68,0,1,0
98,68,1,1.07343,0
98,68,2,1.37556,0
98,68,3,2.65898,0
98,68,4,1,0
98,68,5,1.14635,0
98,68,6,1.55588,0
98,68,7,2.65898,0
98,68,8,1.44952,0.00799677
98,68,9,1.05556,0.000885991
98,68,10,2.25266,0.00961252
98,68,11,1.07343,0
98,68,12,1,0
98,68,13,2.65898,0
98,68,14,1.37556,0
98,68,15,1.07343,0
98,69,0,1,0
98,69,1,1.07343,0
98,69,2,1.37556,0
98,69,3,2.65898,0
98,69,4,1,0
98,69,5,1.07343,0
98,69,6,1.37556,0
98,69,7,2.37878,0
98,69,8,1.25176,0.0036629
98,69,9,1.05912,0.000653633
98,69,10,2.56411,0.012828
98,69,11,1.14635,0
98,69,12,1,0
98,69,13,2.65898,0
98,69,14,1.37556,0
98,69,15,1.07343,0
98,70,0,1,0
98,70,1,1.07343,0
98,70,2,1.37556,0
98,70,3,2.65898,0
98,70,4,1,0
98,70,5,1.07343,0
98,70,6,1.37556,0
98,70,7,2.65898,0
98,70,8,1.06028,0.00107297
98,70,9,1.17171,0.000324013
98,70,10,2.37243,0.0117336
98,70,11,1.07343,0
98,70,12,1,0
98,70,13,2.65898,0
98,70,14,1.37556,0
98,70,15,1.07343,0
98,71,0,1,0
98,71,1,1.07343,0
98,71,2,1.37556,0
98,71,3,2.65898,0
98,71,4,1,0
98,71,5,1.07343,0
98,71,6,1.37556,0
98,71,7,2.65898,0
98,71,8,1,0
98,71,9,1.07058,0.000214585
98,71,10,1.98487,0.00571864
98,71,11,1.07343,0
98,71,12,1,0
98,71,13,2.65898,0
98,71,14,1.37556,0
98,71,15,1.07343,0
98,72,0,1,0
98,72,1,1.07343,0
98,72,2,1.37556,0
98,72,3,2.65898,0
98,72,4,1,0
98,72,5,1.14635,0
98,72,6,1.55588,0
98,72,7,2.65898,0
98,72,8,1,0
98,72,9,1.09472,0.000360536
98,72,10,1.32771,0.00192245
98,72,11,1.07343,0
98,72,12,1,0
98,72,13,2.65898,0
98,72,14,1.37556,0
98,72,15,1.07343,0
98,73,0,1,0
98,73,1,1.07343,0
98,73,2,1.37556,0
98,73,3,2.65898,0
98,73,4,1,0
98,73,5,1.07343,0
98,73,6,1.37556,0
98,73,7,2.65898,0
98,73,8,1,0
98,73,9,1.07954,0.000810598
98,73,10,0.94533,0.00692945
98,73,11,1.14635,0
98,73,12,1,0
98,73,13,2.65898,0
98,73,14,1.37556,0
98,73,15,1.07343,0
98,74,0,1,0
98,74,1,1.07343,0
98,74,2,1.37556,0
98,74,3,2.65898,0
98,74,4,1,0
98,74,5,1.07343,0
98,74,6,1.37556,0
98,74,7,2.65898,0
98,74,8,1,0
98,74,9,1.7515,0.00104295
98,74,10,36.7518,0.0117636
98,74,11,1.07343,0
98,74,12,1,0
98,74,13,2.65898,0
98,74,14,1.37556,0
98,74,15,1.07343,0
98,75,0,1,0
98,75,1,1.07343,0
98,75,2,1.37556,0
98,75,3,2.65898,0
98,75,4,1,0
98,75,5,1.07343,0
98,75,6,1.37556,0
98,75,7,2.65898,0
98,75,8,1,0
98,75,9,1.05333,0.000942436
98,75,10,37.4648,0.0110354
98,75,11,1.07343,0
98,75,12,1,0
98,75,13,2.65898,0
98,75,14,1.37556,0
98,75,15,1.07343,0
98,76,0,1,0
98,76,1,1.07343,0
98,76,2,1.37556,0
98,76,3,2.65898,0
98,76,4,1,0
98,76,5,1.14635,0
98,76,6,1.55588,0
98,76,7,2.37878,0
98,76,8,1,0
98,76,9,1.08188,0.000670332
98,76,10,1.35396,0.00467037
98,76,11,1.07343,0
98,76,12,1,0
98,76,13,2.65898,0
98,76,14,1.37556,0
98,76,15,1.07343,0
98,77,0,1,0
98,77,1,1.07343,0
98,77,2,1.37556,0
98,77,3,2.65898,0
98,77,4,1,0
98,77,5,1.07343,0
98,77,6,1.37556,0
98,77,7,2.65898,0
98,77,8,1,0
98,77,9,35.749,0.00718452
98,77,10,1.36804,0.00208196
98,77,11,1.14635,0
98,77,12,1,0
98,77,13,2.65898,0
98,77,14,1.37556,0
98,77,15,1.07343,0
98,78,0,1,0
98,78,1,1.07343,0
98,78,2,1.37556,0
98,78,3,2.65898,0
98,78,4,1,0
98,78,5,1.07343,0
98,78,6,1.37556,0
98,78,7,2.65898,0
98,78,8,1,0
98,78,9,34.7961,0.00856932
98,78,10,1.37211,0.000800478
98,78,11,1.07343,0
98,78,12,1.05409,0
98,78,13,2.65898,0
98,78,14,1.37556,0
98,78,15,1.07343,0
98,79,0,1,0
98,79,1,1.07343,0
98,79,2,1.37556,0
98,79,3,2.65898,0
98,79,4,1,0
98,79,5,1.07343,0
98,79,6,1.37556,0
98,79,7,2.65898,0
98,79,8,1,0
98,79,9,0.73847,0.0047801
98,79,10,0.999518,0.000609163
98,79,11,1.07343,0
98,79,12,1,0
98,79,13,2.65898,0
98,79,14,1.37556,0
98,79,15,1.07343,0
98,80,0,1,0
98,80,1,1.07343,0
98,80,2,1.37556,0
98,80,3,2.65898,0
98,80,4,1,0
98,80,5,1.14635,0
98,80,6,1.55588,0
98,80,7,2.65898,0
98,80,8,1,0
98,80,9,0.784491,0.00584155
98,80,10,0.990166,0.00102086
98,80,11,1.07342,0
98,80,12,1,0
98,80,13,2.65898,0
98,80,14,1.37556,0
98,80,15,1.07343,0
98,81,0,1,0
98,81,1,1.07343,0
98,81,2,1.37556,0
98,81,3,2.65898,0
98,81,4,1,0
98,81,5,1.07343,0
98,81,6,1.37556,0
98,81,7,2.65898,0
98,81,8,1,0
98,81,9,0.799169,0.00566609
98,81,10,1.35602,0.00148242
98,81,11,1.14633,0
98,81,12,1,0
98,81,13,2.65898,0
98,81,14,1.37556,0
98,81,15,1.07343,0
98,82,0,1,0
98,82,1,1.07343,0
98,82,2,1.37556,0
98,82,3,2.65898,0
98,82,4,1,0
98,82,5,1.07343,0
98,82,6,1.37556,0
98,82,7,2.37878,0
